Date,"Order #",Status,Customer,Product(s),"Items Sold",Coupon(s),"N. Revenue"
"2021-02-27 20:11:12",14952,pickup,returning,"1× مروكي سوبر نظيف - 50-جرام",1,,382.61
"2021-02-27 20:11:08",14951,received,new,"1× مروكي أقل من سوبر - 100-جرام",1,,469.57
"2021-02-27 20:10:49",14950,custom-status,new,"1× هندي ميني دبل سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× ترات بالحطب - ¼-تولة",3,,973.91
"2021-02-27 20:10:46",14949,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,1534.78
"2021-02-27 20:10:00",14945,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",2,,704.35
"2021-02-27 20:09:50",14944,custom-status,returning,"1× هندي سلا سوبر مرتفع - 50-جرام",1,,460.87
"2021-02-27 20:09:15",14943,custom-status,returning,"5× هندي دبل سوبر - 100-جرام",5,,7652.17
"2021-02-27 20:08:51",14940,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,1721.74
"2021-02-27 20:07:06",14932,custom-status,new,"2× مالينو قديم سوبر مرتفع - 50-جرام",2,,1234.78
"2021-02-27 20:06:35",14931,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام",5,,2165.22
"2021-02-27 20:05:55",14928,received,returning,"1× مروكي سوبر وأقل - 100-جرام, 2× مروكي سوبر نظيف - 100-جرام",3,,2034.78
"2021-02-27 20:04:58",14926,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-27 20:04:24",14924,pickup,new,"1× هندي ميني دبل سوبر - 50-جرام, 2× ترات فاخر - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",4,,1208.7
"2021-02-27 20:04:21",14923,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 20:03:48",14922,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام",2,,886.96
"2021-02-27 20:02:55",14918,custom-status,returning,"1× فيتنامي - ¼-تولة",1,,191.3
"2021-02-27 20:02:53",14916,custom-status,new,"1× هندي ميني دبل سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,843.48
"2021-02-27 20:02:33",14915,custom-status,returning,"1× مروكي ميني دبل - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام",2,,1904.34
"2021-02-27 20:02:21",14914,custom-status,returning,"1× هندي آسامي - ¼-تولة, 1× ترات فاخر - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",4,,721.73
"2021-02-27 20:01:26",14913,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 20:00:54",14910,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,452.17
"2021-02-27 19:58:12",14904,received,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:57:12",14903,custom-status,new,"1× جنوب تايلند - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× براشين الخاص - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× هندي آسامي - ¼-تولة",5,,886.94
"2021-02-27 19:56:48",14901,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,969.57
"2021-02-27 19:56:12",14898,custom-status,returning,"1× هندي سلا دبل سوبر - 100-جرام, 1× مروكي دبل وتربل - 100-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام",3,,4060.87
"2021-02-27 19:55:32",14895,custom-status,new,"1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× فيتنامي - ¼-تولة",5,,826.07
"2021-02-27 19:54:59",14894,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام",2,,1326.09
"2021-02-27 19:54:16",14890,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× براشين الخاص - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",5,,1486.95
"2021-02-27 19:53:32",14887,received,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× هندي ميني سوبر مرتفع - 50-جرام",3,,1043.47
"2021-02-27 19:52:26",14884,pickup,returning,"1× مروكي سوبر نظيف - 50-جرام",1,,382.61
"2021-02-27 19:51:43",14882,received,new,"2× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× براشين - ¼-تولة",4,,756.52
"2021-02-27 19:51:17",14880,custom-status,new,"2× هندي آسامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 2× ذواقة قشر كلمنتان وسط - 50-جرام",5,,1121.74
"2021-02-27 19:47:29",14878,pickup,returning,"1× هندي دقة سوبر مرتفع - 50-جرام",1,,513.04
"2021-02-27 19:47:03",14877,custom-status,new,"1× هندي آسامي - ¼-تولة, 1× براشين - ¼-تولة",2,,252.17
"2021-02-27 19:47:03",14876,custom-status,returning,"1× فيتنامي - ¼-تولة, 2× كمبودي كوه كنج - ¼-تولة",3,,521.73
"2021-02-27 19:46:57",14874,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام",2,,1756.52
"2021-02-27 19:46:33",14873,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",4,,1382.61
"2021-02-27 19:46:10",14871,received,returning,"1× مروكي ميني سوبر - 50-جرام, 1× هندي سوبر - 50-جرام",2,,739.13
"2021-02-27 19:46:04",14869,custom-status,new,"2× هندي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,2152.18
"2021-02-27 19:46:04",14868,received,returning,"2× كمبودي كوه كنج - ¼-تولة",2,,330.43
"2021-02-27 19:45:59",14867,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي دبل سوبر - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,2682.61
"2021-02-27 19:44:53",14861,pickup,new,"1× مروكي سوبر وأقل - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",4,,1026.08
"2021-02-27 19:44:49",14859,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,969.57
"2021-02-27 19:44:48",14858,custom-status,new,"1× مروكي سوبر نظيف - 50-جرام",1,,382.61
"2021-02-27 19:44:39",14857,custom-status,returning,"1× هندي سوبر - 100-جرام",1,,626.09
"2021-02-27 19:44:25",14856,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-02-27 19:43:58",14854,custom-status,returning,"1× براشين - ¼-تولة, 1× هندي آسامي - ¼-تولة",2,,252.17
"2021-02-27 19:43:55",14853,custom-status,new,"1× براشين الخاص - ¼-تولة, 1× ترات فاخر - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام",3,,530.43
"2021-02-27 19:42:56",14850,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-27 19:42:43",14849,custom-status,returning,"2× مروكي أقل من سوبر - 50-جرام, 1× براشين - ¼-تولة",3,,434.78
"2021-02-27 19:42:22",14848,custom-status,returning,"1× مروكي أقل من سوبر - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,582.61
"2021-02-27 19:42:06",14847,received,returning,"1× كمبودي كوه كنج - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة",3,,426.08
"2021-02-27 19:41:28",14846,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,913.04
"2021-02-27 19:41:00",14844,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:40:58",14843,custom-status,new,"4× مروكي أقل من سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",5,,1217.39
"2021-02-27 19:40:20",14842,received,new,"2× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",3,,1721.74
"2021-02-27 19:39:35",14841,received,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-27 19:39:13",14840,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,747.83
"2021-02-27 19:39:07",14839,custom-status,new,"2× هندي تربل سوبر - 50-جرام",2,,2052.17
"2021-02-27 19:37:44",14836,custom-status,returning,"1× هندي دبل سوبر - 100-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× براشين الخاص - ¼-تولة",4,,2043.47
"2021-02-27 19:37:10",14834,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-27 19:36:03",14830,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1073.92
"2021-02-27 19:35:23",14829,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:34:24",14827,received,new,"1× هندي سوبر - 50-جرام, 1× براشين الخاص - ¼-تولة",2,,504.34
"2021-02-27 19:34:13",14826,custom-status,returning,"2× مروكي سوبر نظيف - 100-جرام, 1× هندي آسامي - ¼-تولة, 1× كوياي - ¼-تولة, 1× مروكي سوبر نظيف - 50-جرام",5,,2182.6
"2021-02-27 19:33:14",14824,custom-status,new,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 19:33:04",14823,custom-status,new,"3× مروكي ميني سوبر - 100-جرام, 3× مروكي ميني سوبر مرتفع - 100-جرام",6,,6443.48
"2021-02-27 19:33:02",14822,pickup,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:32:59",14821,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي ميني دبل سوبر - 100-جرام, 1× هندي دبل سوبر - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",4,,2826.09
"2021-02-27 19:32:51",14820,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",3,,1230.44
"2021-02-27 19:32:50",14819,custom-status,new,"2× مروكي أقل من سوبر - 50-جرام",2,,313.04
"2021-02-27 19:32:40",14817,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 100-جرام, 2× هندي آسامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× مروكي ميني سوبر - 100-جرام, 1× ترات بالحطب - ¼-تولة, 2× مروكي ميني سوبر مرتفع - 100-جرام, 1× كمبودي كوه كنج - ¼-تولة",10,,5991.29
"2021-02-27 19:32:36",14816,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام, 1× ترات بالحطب - ¼-تولة, 2× براشين - ¼-تولة, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× كوياي - ¼-تولة",6,,2130.43
"2021-02-27 19:32:33",14815,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-27 19:30:59",14813,custom-status,new,"1× هندي آسامي - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,778.26
"2021-02-27 19:30:59",14812,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-02-27 19:30:19",14810,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:30:12",14809,custom-status,returning,"1× مروكي دبل وتربل - 50-جرام, 1× لاوسي فاخر - ¼-تولة",2,,1278.26
"2021-02-27 19:30:09",14808,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:30:09",14807,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-02-27 19:30:03",14805,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام",4,,2073.92
"2021-02-27 19:29:57",14804,custom-status,new,"2× مروكي ميني سوبر - 100-جرام, 1× مروكي سوبر وأقل - 100-جرام",3,,2208.7
"2021-02-27 19:29:52",14802,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× ترات فاخر - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",3,,1152.18
"2021-02-27 19:29:43",14800,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:29:21",14796,custom-status,new,"1× هندي سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,443.47
"2021-02-27 19:28:54",14795,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام",3,,1939.13
"2021-02-27 19:28:45",14794,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,747.83
"2021-02-27 19:27:12",14790,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-27 19:26:52",14789,custom-status,new,"2× كمبودي كوه كنج - ¼-تولة, 1× براشين - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",4,,1100
"2021-02-27 19:26:40",14788,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:26:38",14787,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي سوبر - 50-جرام",2,,960.87
"2021-02-27 19:26:25",14786,received,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1017.39
"2021-02-27 19:26:02",14785,custom-status,returning,"1× هندي سوبر - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",2,,739.13
"2021-02-27 19:25:37",14784,custom-status,new,"2× مروكي سوبر وأقل - 50-جرام",2,,504.35
"2021-02-27 19:23:54",14781,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× مروكي سوبر وأقل - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",5,,1786.95
"2021-02-27 19:23:51",14780,pickup,returning,"1× هندي ميني دبل سوبر - 50-جرام",1,,678.26
"2021-02-27 19:22:20",14777,custom-status,returning,"1× مروكي دقة سوبر مميز - 50-جرام",1,,373.91
"2021-02-27 19:21:41",14774,custom-status,returning,"2× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",3,,634.78
"2021-02-27 19:21:21",14773,received,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 19:20:47",14772,custom-status,new,"1× مروكي دقة سوبر مرتفع ودبل - 50-جرام",1,,686.96
"2021-02-27 19:20:10",14770,custom-status,new,"1× مروكي ميني سوبر مرتفع - 100-جرام",1,,1295.65
"2021-02-27 19:19:15",14769,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× جنوب تايلند - ¼-تولة, 2× ترات بالحطب - ¼-تولة, 2× هندي آسامي - ¼-تولة, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",8,,1882.61
"2021-02-27 19:19:11",14768,custom-status,returning,"2× ترات بالحطب - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام, 1× هندي قشور سوبر - 50-جرام",5,,704.35
"2021-02-27 19:18:44",14767,custom-status,returning,"1× هندي سوبر - 50-جرام, 2× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",4,,947.82
"2021-02-27 19:18:02",14765,custom-status,returning,"1× مروكي أقل من سوبر - 50-جرام, 1× مروكي ميني سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة",3,,713.04
"2021-02-27 19:16:08",14764,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام",1,,156.52
"2021-02-27 19:13:44",14762,custom-status,new,"1× مالينو قديم دبل 2 - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام",3,,2799.99
"2021-02-27 19:10:01",14757,custom-status,new,"1× هندي سلا سوبر مرتفع - 50-جرام, 1× براشين - ¼-تولة",2,,582.61
"2021-02-27 19:09:17",14755,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام",3,,939.13
"2021-02-27 19:07:57",14753,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني دبل - 50-جرام",2,,1639.13
"2021-02-27 19:04:26",14752,custom-status,new,"1× هندي دبل سوبر - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× لاوسي فاخر - ¼-تولة",3,,1304.35
"2021-02-27 19:04:21",14751,custom-status,returning,"1× هندي سلا سوبر مرتفع - 50-جرام, 2× مروكي سوبر وأقل - 50-جرام, 1× هندي قشور أقل من سوبر - 50-جرام",4,,1026.09
"2021-02-27 19:04:19",14750,custom-status,new,"1× هندي سوبر - 100-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر - 100-جرام",3,,1800
"2021-02-27 19:02:10",14748,custom-status,returning,"2× مروكي ميني سوبر - 50-جرام, 1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× هندي سوبر - 50-جرام",5,,1426.07
"2021-02-27 19:01:34",14746,custom-status,new,"2× مروكي أقل من سوبر - 100-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي أقل من سوبر - 100-جرام, 1× مروكي سوبر وأقل - 100-جرام",5,,1921.75
"2021-02-27 19:00:58",14744,custom-status,new,"2× مروكي أقل من سوبر - 100-جرام, 1× مروكي أقل من سوبر - 50-جرام",3,,782.61
"2021-02-27 19:00:57",14743,custom-status,returning,"1× ترات بالحطب - ¼-تولة, 1× كوياي - ¼-تولة, 1× براشين - ¼-تولة",3,,391.3
"2021-02-27 19:00:42",14742,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-27 19:00:23",14740,custom-status,returning,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-27 18:59:57",14738,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 18:59:41",14737,received,new,"1× كوياي - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× براشين الخاص - ¼-تولة, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× هندي سوبر - 50-جرام",5,,1130.43
"2021-02-27 18:59:10",14736,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي ميني سوبر - 100-جرام",2,,1173.91
"2021-02-27 18:58:48",14735,custom-status,returning,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× ترات فاخر - ¼-تولة",3,,826.09
"2021-02-27 18:56:20",14733,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,969.57
"2021-02-27 18:55:36",14731,custom-status,returning,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× هندي آسامي - ¼-تولة",4,,582.6
"2021-02-27 18:54:05",14728,custom-status,returning,"2× مروكي ميني سوبر مرتفع - 50-جرام, 3× مروكي ميني سوبر مرتفع - 100-جرام, 4× هندي ميني سوبر مرتفع - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",10,,7869.57
"2021-02-27 18:53:33",14727,received,new,"1× هندي سوبر - 50-جرام",1,,313.04
"2021-02-27 18:53:32",14726,custom-status,new,"1× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 3× هندي آسامي - ¼-تولة, 1× هندي سلا دبل سوبر - 50-جرام, 1× هندي ميني دبل سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",8,,2630.43
"2021-02-27 18:52:59",14725,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-27 18:52:27",14723,custom-status,new,"1× هندي سلا سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× هندي سلا دبل سوبر - 50-جرام, 1× مروكي ميني دبل - 50-جرام",5,,2408.69
"2021-02-27 18:50:36",14720,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 18:50:25",14719,custom-status,returning,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",3,,904.35
"2021-02-27 18:50:25",14718,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× جنوب تايلند - ¼-تولة",2,,804.35
"2021-02-27 18:49:45",14717,custom-status,returning,"1× مروكي أقل من سوبر - 100-جرام",1,,313.04
"2021-02-27 18:49:37",14716,custom-status,new,"1× هندي سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,478.26
"2021-02-27 18:49:26",14714,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام",2,,643.48
"2021-02-27 18:48:43",14713,custom-status,new,"1× مروكي سوبر نظيف - 50-جرام",1,,382.61
"2021-02-27 18:45:24",14706,custom-status,new,"1× مروكي ميني دبل - 100-جرام, 1× مروكي ميني سوبر مرتفع - 100-جرام",2,,3278.26
"2021-02-27 18:45:15",14705,received,new,"1× مروكي أقل من سوبر - 100-جرام",1,,313.04
"2021-02-27 18:43:26",14703,received,new,"1× مروكي أقل من سوبر - 50-جرام, 1× ذواقة قشر كلمنتان صغير - 50-جرام",2,,434.78
"2021-02-27 18:41:20",14698,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-27 18:40:58",14697,custom-status,returning,"1× مروكي أقل من سوبر - 50-جرام, 1× هندي سلا سوبر مرتفع - 50-جرام",2,,695.65
"2021-02-27 18:40:58",14696,custom-status,returning,"3× ترات بالحطب - ¼-تولة, 1× ذواقة قشر كلمنتان وسط - 50-جرام, 2× هندي سوبر - 50-جرام",6,,1339.13
"2021-02-27 18:40:32",14695,custom-status,new,"1× هندي سوبر - 50-جرام",1,,313.04
"2021-02-27 18:40:24",14694,custom-status,new,"2× هندي ميني سوبر مرتفع - 50-جرام, 3× ذواقة قشر كلمنتان وسط - 50-جرام",5,,2147.83
"2021-02-27 18:40:01",14693,custom-status,new,"1× فيتنامي - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",2,,356.52
"2021-02-27 18:39:56",14692,custom-status,new,"7× هندي تربل سوبر - 100-جرام",7,,14365.22
"2021-02-27 18:39:27",14690,received,returning,"1× ذواقة قشر كلمنتان صغير - 50-جرام",1,,278.26
"2021-02-27 18:39:18",14689,received,new,"1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة",2,,252.17
"2021-02-27 18:39:14",14688,custom-status,returning,"1× مالينو قديم سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1265.22
"2021-02-27 18:38:57",14687,received,new,"2× مروكي ميني سوبر مرتفع - 100-جرام",2,,2591.3
"2021-02-27 18:38:48",14686,custom-status,returning,"1× هندي دقة سوبر مرتفع - 50-جرام, 2× مروكي ميني سوبر مرتفع - 50-جرام, 2× ترات بالحطب - ¼-تولة, 2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام, 1× مروكي ميني سوبر - 50-جرام",9,,3521.74
"2021-02-27 18:38:33",14684,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 18:38:10",14682,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-27 18:37:44",14681,custom-status,new,"1× هندي سوبر - 50-جرام, 1× مروكي سوبر وأقل - 50-جرام",2,,565.21
"2021-02-27 18:37:21",14678,custom-status,returning,"1× براشين الخاص - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة, 1× ترات فاخر - ¼-تولة",4,,626.08
"2021-02-27 18:37:05",14677,custom-status,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام, 2× مروكي أقل من سوبر - 50-جرام, 1× مروكي أقل من سوبر - 100-جرام, 1× مروكي ميني سوبر - 50-جرام",5,,1373.91
"2021-02-27 18:36:44",14675,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-27 18:36:14",14673,custom-status,new,"1× هندي ميني سوبر مرتفع - 100-جرام, 1× ترات بالحطب - ¼-تولة, 1× هندي آسامي - ¼-تولة",3,,1443.47
"2021-02-27 18:36:14",14672,custom-status,returning,"1× ذواقة قشر كلمنتان صغير - 50-جرام, 1× ذواقة قشر كلمنتان وسط - 50-جرام",2,,600
"2021-02-27 18:36:10",14671,received,returning,"1× ترات فاخر - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام",2,,339.13
"2021-02-27 18:35:56",14670,received,new,"1× ذواقة قشر كلمنتان وسط - 50-جرام",1,,321.74
"2021-02-27 18:35:27",14666,custom-status,new,"2× ذواقة قشر كلمنتان وسط - 50-جرام, 1× مروكي أقل من سوبر - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام",4,,1713.04
"2021-02-27 18:34:35",14663,custom-status,new,"2× مروكي أقل من سوبر - 50-جرام",2,,313.04
"2021-02-27 18:34:32",14662,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-27 18:34:23",14660,custom-status,new,"2× مروكي أقل من سوبر - 50-جرام, 2× مروكي أقل من سوبر - 50-جرام, 2× ترات بالحطب - ¼-تولة, 2× هندي آسامي - ¼-تولة, 1× ذواقة قشر كلمنتان وسط - 50-جرام",9,,1626.09
